id,fecha,usuario,texto,tema,sentimiento,likes,reposts
5331,2025-12-18,yt_user_@daniuxdan,Muchas gracias ❤ estoy pasando por una situación difícil y ver esta charla me ayudó mucho,Crisis de sentido,positivo,0,0
5332,2025-12-18,yt_user_@YelitzaRo,"Tengo mucha futuralgia , deseo albergar una nueva esperanza para seguir viviendo.",Crisis de sentido,positivo,1,0
5333,2025-12-18,yt_user_@maytegonz,Sabía que no era cualquier influencer se notaba que era estudioso grande Farid buen video Gracias BBVA por traernos este tipo de contenido muy bueno,Crisis de sentido,positivo,0,0
5334,2025-12-18,yt_user_@ElsaSalaz,"Querer colocar en una jerarquía de ""infalible"" a cualquier ser humano, padres, pareja, amigos, en este caso Farid, es decisión personal.
Personalmente, tomo todo lo positivo de cualquier persona que se cruza por mi vida, consciente de que todos somos falibles y todos estamos en proceso.
Gracias Farid porque en mi proceso de mamá en duelo por mí única hija y su papá, tú compañía a través de tus pláticas han sumado a querer reencontrarme con el sentido de continuar  viviendo.
Eres un ser humano de valor ❤️.",Crisis de sentido,positivo,0,0
5335,2025-12-18,yt_user_@Aprendemo,¡Saludos hasta Nicaragua! Gracias por pasar y dejarnos tu comentario.,Crisis de sentido,positivo,0,0
5336,2025-12-18,yt_user_@AlinormaD,Veo tus video y me fortalecen.perdi a mi hijo cuando tenia.15 años.y no esido la misma todavía le pregunto a Dios k paso😢,Crisis de sentido,neutral,0,0
5337,2025-12-18,yt_user_@albertope,"Como bien dice Mario Alonso Puig, somos seres de luz y que verdad más grande, gracias le doy a Dios por haber visto este video y conocer a este buen ser de luz",Crisis de sentido,positivo,1,0
5338,2025-12-18,yt_user_@jorgesala,La felicidad está en encontrarle sentido a la vida,Crisis de sentido,positivo,0,0
5339,2025-12-18,yt_user_@ClasesVir,"ojala Farid haga un video de los power rangers, algun dia...xd",Crisis de sentido,neutral,0,0
5340,2025-12-18,yt_user_@RocioGonz,"😱💓 wuao yo sabía que eras impresionante Farid pero te confieso que nunca me había dado el chance de escuchar un video tuyo completo, siempre los escuchaba a medias, hoy que me siento un poco triste y cabe destacar que mi tristeza tiene muchos motivos pero que no mencionaré ahorita porque se aburrirían, pues Dios y El universo colocaron tu video en mi camino y me dijeron: ESCUCHALO HASTA EL FINAL! y wuao lo valió cada segundo, quedé impactada , que BELLEZA, Dios te bendiga siempre y te de mucha salud y larga vida 🙏🏽❤️",Crisis de sentido,neutral,0,0
5341,2025-12-18,yt_user_@JavierEli,"El sentido de la vida está en el dador de la vida 
Padre eterno 
Padre celestial",Crisis de sentido,positivo,0,0
5342,2025-12-18,yt_user_@freddyfue,"Agradecido con Dios por este hermoso tema sobre el valor de la vida, me alegra desde mi poca experiencia saberme capaz de poder ayudar también a personas que pasan por este tipo de experiencias",Crisis de sentido,positivo,1,0
5343,2025-12-18,yt_user_@ANGELMOIS,"gracias Farid, desde que te hicieron la pregunta de la esperanza se sabia que responderías: ""Un mundo mejor"" se nota cuando alguien quiere que las personas mejoren y no obligarlas a pensar de una manera y buscar un bando",Crisis de sentido,positivo,0,0
5344,2025-12-18,yt_user_@kirsyesco,"Me encanto el inicio y el desarrollo de la charla, es genial me ayudo a clarar varias dudas que tenía. Excelente",Crisis de sentido,positivo,1,0
5345,2025-12-18,yt_user_@Lourdesyo,Gracias me has dado una esperanza  para dar significado a la vida.,Crisis de sentido,positivo,1,0
5346,2025-12-18,yt_user_@jorgesala,"Esperanza viene de 
Esperar con confianza ,  en ese sentido de la vida que nos dirige hacia  nuestro destino",Crisis de sentido,positivo,0,0
5347,2025-12-18,yt_user_@Aprendemo,"¡Hola! Nos alegra saber que esta charla te fue útil. 😊 Recuerda que nuestros contenidos están diseñados para inspirar y orientar, pero no reemplazan el acompañamiento de un profesional. Te recomendamos acercarte a un especialista para recibir apoyo personalizado. 💙🩹",Crisis de sentido,neutral,0,0
5348,2025-12-18,yt_user_@DonPepe-h,"Escucharlo nos crea un entusiasmo esperanzador, pero la REALIDAD es tal que cada vez apreciamos mayor distanciamiento fisico con nuestros pares, en una mesa todos con su movil, es tan incierto el futuro, que cuanto mas desarrolle la IA, todo es filtro,fantasía y envidia.",Crisis de sentido,positivo,0,0
5349,2025-12-18,yt_user_@valeriago,"Cuando habla de un mundo mejor y contribuir a ello por que hay esperanza, fe y que somos agente de cambio yo me siento así,  soy enfermera y no puedo evitar sentir empatia en los peores momentos... y la gran pregunta q me hice mucho tiempo porque este mundo es tan desigual... unos ricos y otro extremo y no incluyo a Dios en esto porque cada uno tiene el poder de decidir pero a mi me duele... e inclusive si esta podridamente rico porque vive en una jaula donde muchos nunca salen y no ven el mundo real y no pueden sentir lo q otros",Crisis de sentido,positivo,0,0
5350,2025-12-18,yt_user_@yendriloc,"Este proyecto ha transformado mi vida, y estoy plenamente agradecido y a la vez insisto con la promoción de este contenido a nivel global.

Soy un antes y un después, llegué a BBVA APRENDEMOS JUNTOS a través del AJEDREZ, con LEONTXO GARCÍA, disfrute del 90% de las conferencias, aprendí sobre neurociencias y me motivo a estudiar dicto charlas y conferencias en la universidad primada de America, UASD y en centros educativos, respecto a las neuroeducación, a su vez, organizo el congreso anual “LAS MARAVILLAS DEL CEREBRO, y participo activamente en medios de comunicación divulgando los aprendizajes adquiridos en primera instancia en “APRENDEMOS JUNTOS”.


Mi parte favorita ha sido ”A MI YO ADOLESCENTE”.",Crisis de sentido,positivo,0,0
5351,2025-12-18,yt_user_@JoseSolor,Desde el momento en que encuentras un sentido a tu vida has entrado en el Inframundo de la neurosis,Crisis de sentido,positivo,0,0
5352,2025-12-18,yt_user_@SandraSot,"Es la primera vez que veo/escucho a este joven.

El tema desarrollado no está lejos de nuestro entorno, es un tema dinámico con el cual nos conectamos rápidamente.
Me llamó la atención el énfasis en el ""absurdo"" ese absurdo del que habló y estudió el único y mejor exponente del ""sinsentido de la vida"" ; Albert Camus.
En su trilogía del absurdo habla exactamente de sentido de la vida para todos, y del ""sinsentido de la vida para él""
Albert Camus, un gran maestro.

No alcanzaría una hora para entender y comprender el ""absurdo"".

...",Crisis de sentido,positivo,0,0
5353,2025-12-18,yt_user_@felixpine,Filosofía del existencialismo,Crisis de sentido,neutral,0,0
5354,2025-12-18,yt_user_@yeniferar,Acabo de descubrir que sufro un caso crónico de futuralgia,Crisis de sentido,neutral,0,0
5355,2025-12-18,yt_user_@Aprendemo,"¡Hola! Nos alegra saber que esta charla te fue útil. 😊 Recuerda que nuestros contenidos están diseñados para inspirar y orientar, pero no reemplazan el acompañamiento de un profesional. Te recomendamos acercarte a un especialista para recibir apoyo personalizado. 💙🩹",Crisis de sentido,neutral,0,0
5356,2025-12-18,yt_user_@leonkopel,"Hola Farid,
Soy un gran admirador de tu trabajo y del impacto positivo que tienes en la juventud de México. Sé que la política puede no ser el enfoque principal de tu audiencia, pero estamos enfrentando desafíos serios en nuestro país. La Constitución fue creada para protegernos de gobiernos corruptos que amenazan nuestros derechos humanos.
Te invito a que utilices tu influencia y la de tus seguidores para compartir tus puntos de vista sobre la libertad, la vida y la propiedad privada. Tu voz puede ser crucial para inspirar a muchos a involucrarse en la defensa de nuestros derechos y el futuro de México.
Gracias por considerar este llamado.
Espero que te sea útil.",Crisis de sentido,positivo,0,0
5357,2025-12-18,yt_user_@lidiaagui,Aceptar el diagnóstico de epilepsia y autismo de mi hija me ha costado pero mi pregunta de ahora en mas en vez de porque me pasa esto será para que me pasó ❤,Crisis de sentido,neutral,0,0
5358,2025-12-18,yt_user_@jacquelin,"Muy cierto, yo siempre me he preguntado porque me  ha tocado vivir la situación con la familia y algo que me mantuvo viva desde niña fué la esperanza de que un día todo cambiará y será mejor. Hoy que ha pasado el tiempo puedo ver que es asi.",Crisis de sentido,positivo,0,0
5359,2025-12-18,yt_user_@SandraCan,Eso me pasa a mi siempre.lucho contra la muerte es como q no la acepto y eso me pone re mal sabiendo q es parte de nuestra existencia y q eso no se puede cambiar,Crisis de sentido,negativo,0,0
5360,2025-12-18,yt_user_@blancalan,"Este joven me recuerda a cómo hablaba María Félix, el acento, el tono el sentido…. 🤔🤔🤔",Crisis de sentido,neutral,2,0
5361,2025-12-18,yt_user_@JhanzAnto,Sabías palabras titán bestia,Crisis de sentido,neutral,0,0
5362,2025-12-18,yt_user_@luciahern,"Justamente soy una madre soltera, y mis hijos son el sentido de mi vida, y también es el motivo por el cuál es dificil encajar en ciertos estereotipos sociales, pero lejos de estigmatizarme y sentirme vulnerable, me hace especial, no todos dan pensando en la recompensa, yo doy, porque ese es mi sentido. Y no sabes como te agradezco, que en este momento, abraces y recalques el SENTIDO DE MI VIDA, que me invites a construir la felicidad de la gente, que de manera ciclica, a mi me hace feliz. Te admiro, respeto y abrazo desde lo más sincero de mi corazón. Te sigo y GRACIAS POR TODO LO QUE NOS COMPARTES.",Crisis de sentido,positivo,1,0
5363,2025-12-18,yt_user_@DIOSCONMI,"Muchos tratamos de conseguir la felicidades obteniendo cosas materiales, sin saber que la verdadera felicidades la tenemos dentro de nosotros y aprovechando el entorno que nos rodea; UNA MADRE, UN PADRE, UN HERMANO, UN AMIGO y aun más esos pequeños momentos que pasamos con ellos.    No dejemos que la vida se nos vaya tratando de perseguir aquello que no tenemos, si no aprovechando con lo que contamos hoy. 🙏🙏",Crisis de sentido,positivo,1,0
5364,2025-12-18,yt_user_@teologico,"Gracias a Dios por la muerte en este mundo imperfecto; ella nos mueve a buscar la necesidad de trascender, de valorar mas esta vida y nos da la oportunidad anhelas algo más. Jesús nos ofrece la oportunidad de vivir para siempre (Juan 3:16).",Crisis de sentido,positivo,0,0
5365,2025-12-18,yt_user_@Isaacmc-x,Lo mejor en la vida es ser feliz sin preocuparse por absolutamente nada disfrutar con tus familiares y ya,Crisis de sentido,positivo,1,0
5366,2025-12-18,yt_user_@hiokokan2,Esto es una joia! Me encanto y no dudo que su vida es una bendicion para las personas que lo escuchan,Crisis de sentido,positivo,1,0
5367,2025-12-18,yt_user_@alexsamur,"Excelente Exposición por parte del gran Farid Dieck.💯👌👍
Me gusta leer aunque no lo hago recurrente mente, leyendo uno encuentra pensamientos colectivos de diferentes culturas y entre esos conceptos están apreciaciones hacia la muerte muy acertadas en mi opinión, por ejemplo en la cultura japonesa, la muerte se considera una transición natural y, aunque se aborda con rituales específicos, no es un tema tabú. Se ve como un paso a otra forma de existencia, donde los difuntos continúan vinculados a sus familias y comunidades. El budismo y el sintoísmo influyen en estas creencias, que incluyen rituales para el duelo y el respeto a los antepasados, como la creación de altares con fotos de los fallecidos y la preparación de comida especial, además hay conceptos de la filosofía oriental incluidos pero son muy extensos para explicarlos.
En diferentes momentos de mi vida he tenido pensamientos suicidas y la lectura me ayudó a quitarme esas ideas de la cabeza gracias a conceptos de otras culturas sobre la muerte, es más amo los dibujos de esqueletos y calaveras porque eso somos ""hermosos esqueletos vivientes""👈❤",Crisis de sentido,positivo,0,0
5368,2025-12-18,yt_user_@EstherAbi,Tú vida carrece de sentido si no le sirve a Jehová Dios esa es nuestra razón de nuestra existencia 💯👍🤗👌❤️,Crisis de sentido,positivo,0,0
5369,2025-12-18,yt_user_@Aprendemo,"¡Hola! Tu comentario nos motiva mucho, gracias por compartirlo. Te mandamos nuestros mejores deseos para este 2025.",Crisis de sentido,positivo,0,0
5370,2025-12-18,yt_user_@patman948,26:27 El duelo se gana... rindiéndote... Magia... Gracias Farid por todo todo lo que nos regalas...,Crisis de sentido,positivo,0,0
5371,2025-12-18,yt_user_@luismedin,"Aqui llorando en la oficina, muy lindo... nunca me habia dado la oportunidad de escucharte",Crisis de sentido,neutral,1,0
5372,2025-12-18,yt_user_@ricardoco,Excelente: me vino a la mente que también la filosofía es psicología y arte. La psicólogia es también filosofía y arte. Y el arte también es filosofía y psicología. La reflexión que nos viene de escuchar a un conferencista es señal de que estamos poniendo atención.,Crisis de sentido,positivo,0,0
5373,2025-12-18,yt_user_@anabeldia,"Farid, valoro mucho tu trabajo. Eres increíble. Pones en palabras pensamientos complejos que no sabemos explicarnos ni a nosotros mismos.
Gracias 
Saludos desde Cuba",Crisis de sentido,positivo,0,0
5374,2025-12-18,yt_user_@josefranc,"Sin excepción nadien está preparado para la muerte, por eso estamos buscando día a día viajes, poder, riqueza, títulos, cosas materiales. Y nos olvidamos de lo más importante ser mejores seres humanos, pero traemos siempre la soberbia, el resentimiento, el odio,el rencor, la frustración. Y por esa razón no tenemos en claro cuál es el sentido de la vida",Crisis de sentido,negativo,0,0
5375,2025-12-18,yt_user_@Vicxpeflo,"Que video más bueno, me llegó en un momento en que realmente necesitaba escuchar algo así. A lo largo del video me encantó el como Farid comunica lo que quiere decir y además la calidad de lo que él dice, esto me ayudó a descubrir que también me gusta el área humanista y estoy pensando en hacer algún posgrado dentro de este área (Soy estudiante de Ingeniería)",Crisis de sentido,positivo,0,0
5376,2025-12-18,yt_user_@etcymatos,"Exacto eso te iba decir somos seres sociales pero al final cada uno decide ser feliz con lo que tiene , sin conformarse sino que hizo y realizo todo lo que tenia para vivir en esta vida, no es fácil pero si nos planteamos a ver lo bueno y lo bueno que es Dios y el poder de amor que nos da .",Crisis de sentido,positivo,0,0
5377,2025-12-18,yt_user_@Excelprac,"Ese amiguito  de farid menciona que duelo tiene una dualidad , sin darse cuenta que duelo de conflicto y duelo de dolor por perdida provienen de palabras latinas distintas. Duellum  y dolus , palabras latinas distintas , en realidad duelo y duelo de guerra son  homónimos. Y ese amiguito de farid da conferencias donde desnuda su ignorancia y todos se deleitan admirándola 😂😂🎉🎉🎉❤",Crisis de sentido,neutral,0,0
5378,2025-12-18,yt_user_@Aprendemo,"Hola Ricardo, gracias por compartirnos tu reflexión. 💙😊",Crisis de sentido,positivo,0,0
5379,2025-12-18,yt_user_@Aprendemo,"¡Saludos! Gracias por pasar y dejarnos tu comentario, te deseamos mucho éxito en tus estudios de ingeniería. 💙😊",Crisis de sentido,positivo,1,0
5380,2025-12-18,yt_user_@serproped,"Que importante es saber que podemos ser conscientes de nuestras emociones pero no responsables absolutos. La felicidad no es fenómeno individual. El rol de la comunidad. Estamos condicionados a estar aunque sea idealmente con un otro. Para bien o para mal. El otro es una de las mayores fuentes de lo que le da un sentido a la vida se vincula con un otro.Estsmos conectados a los demás. Mayores problemas de salud mental estan mas vinculados con el estar solos.La empatía es la capacidad de la persona de entender al otro mas alla de lo que muestra un otro. El lenguaje verbal es impreciso. Ej. Que es la belleza? La imprecision del lenguaje. Hay juegos del lenguaje. Eso produce muchos malentendidos. Lo que se dice no siempre es lo que se dice. La imprecision del lenguaje nos lleva a tratar de usar otras estrategias del mismo lenguaje, en los distintos ámbitos. No todo es textual. Lenguaje no verbal es importante.El autoconocimiento es libertad 🕊️",Crisis de sentido,neutral,0,0
